id,label
0,muskmelon
1,grapes
2,mango
3,mango
4,chickpea
5,mango
6,banana
7,mothbeans
8,lentil
9,lentil
10,blackgram
11,orange
12,rice
13,rice
14,orange
15,mango
16,chickpea
17,cotton
18,rice
19,muskmelon
20,mango
21,mothbeans
22,orange
23,rice
24,chickpea
25,rice
26,lentil
27,orange
28,kidneybeans
29,rice
30,orange
31,mothbeans
32,rice
33,lentil
34,rice
35,blackgram
36,rice
37,chickpea
38,chickpea
39,kidneybeans
40,rice
41,mango
42,blackgram
43,maize
44,mothbeans
45,maize
46,kidneybeans
47,orange
48,muskmelon
49,maize
50,mothbeans
51,mango
52,grapes
53,lentil
54,banana
55,kidneybeans
56,cotton
57,banana
58,banana
59,blackgram
60,grapes
61,orange
62,lentil
63,orange
64,lentil
65,blackgram
66,orange
67,rice
68,muskmelon
69,rice
70,muskmelon
71,orange
72,rice
73,banana
74,lentil
75,mango
76,banana
77,cotton
78,grapes
79,orange
80,mango
81,chickpea
82,rice
83,mothbeans
84,orange
85,mango
86,banana
87,mothbeans
88,blackgram
89,rice
90,maize
91,mothbeans
92,cotton
93,rice
94,orange
95,mothbeans
96,kidneybeans
97,banana
98,blackgram
99,lentil
100,orange
101,rice
102,orange
103,muskmelon
104,grapes
105,kidneybeans
106,muskmelon
107,banana
108,rice
109,mothbeans
110,banana
111,rice
112,cotton
113,rice
114,rice
115,chickpea
116,maize
117,rice
118,mango
119,rice
120,orange
121,grapes
122,blackgram
123,rice
124,chickpea
125,mothbeans
126,rice
127,maize
128,banana
129,mothbeans
130,banana
131,kidneybeans
132,orange
133,chickpea
134,orange
135,orange
136,rice
137,banana
138,banana
139,chickpea
140,kidneybeans
141,muskmelon
142,lentil
143,mothbeans
144,orange
145,maize
146,banana
147,rice
148,kidneybeans
149,blackgram
150,lentil
151,lentil
152,muskmelon
153,lentil
154,mango
155,blackgram
156,kidneybeans
157,kidneybeans
158,maize
159,rice
160,chickpea
161,grapes
162,orange
163,cotton
164,rice
165,orange
166,grapes
167,lentil
168,muskmelon
169,grapes
170,grapes
171,blackgram
172,mango
173,chickpea
174,orange
175,mango
176,lentil
177,grapes
178,banana
179,rice
180,banana
181,mango
182,kidneybeans
183,rice
184,mothbeans
185,kidneybeans
186,banana
187,kidneybeans
188,orange
189,rice
190,mango
191,lentil
192,mango
193,rice
194,grapes
195,kidneybeans
196,blackgram
197,banana
198,blackgram
199,chickpea
200,grapes
201,grapes
202,banana
203,cotton
204,rice
205,rice
206,blackgram
207,banana
208,rice
209,lentil
210,maize
211,chickpea
212,chickpea
213,chickpea
214,chickpea
215,rice
216,kidneybeans
217,lentil
218,maize
219,blackgram
220,kidneybeans
221,mango
222,mango
223,orange
224,mango
225,banana
226,chickpea
227,mango
228,chickpea
229,muskmelon
230,banana
231,muskmelon
232,muskmelon
233,mango
234,mango
235,cotton
236,orange
237,mango
238,rice
239,muskmelon
240,maize
241,mothbeans
242,mothbeans
243,maize
244,mango
245,muskmelon
246,kidneybeans
247,lentil
248,chickpea
249,grapes
250,rice
251,cotton
252,kidneybeans
253,rice
254,grapes
255,rice
256,banana
257,chickpea
258,maize
259,rice
260,mango
261,banana
262,rice
263,chickpea
264,chickpea
265,rice
266,kidneybeans
267,mothbeans
268,lentil
269,rice
270,rice
271,grapes
272,mothbeans
273,rice
274,maize
275,orange
276,maize
277,chickpea
278,banana
279,rice
280,orange
281,rice
282,mango
283,muskmelon
284,chickpea
285,banana
286,kidneybeans
287,mothbeans
288,orange
289,chickpea
290,muskmelon
291,banana
292,chickpea
293,chickpea
294,banana
295,orange
296,orange
297,chickpea
298,orange
299,mango
300,banana
301,mothbeans
302,rice
303,chickpea
304,rice
305,chickpea
306,lentil
307,mothbeans
308,chickpea
309,rice
310,chickpea
311,mango
312,chickpea
313,rice
314,grapes
315,kidneybeans
316,lentil
317,muskmelon
318,banana
319,kidneybeans
320,muskmelon
321,mango
322,rice
323,blackgram
324,chickpea
325,banana
326,lentil
327,orange
328,mango
329,kidneybeans
330,lentil
331,orange
332,cotton
333,grapes
334,banana
335,lentil
336,banana
337,rice
338,chickpea
339,mango
340,banana
341,lentil
342,muskmelon
343,rice
344,rice
345,kidneybeans
346,rice
347,kidneybeans
348,banana
349,maize
350,rice
351,cotton
352,kidneybeans
353,mango
354,kidneybeans
355,rice
356,grapes
357,blackgram
358,maize
359,rice
360,mothbeans
361,kidneybeans
362,mango
363,cotton
364,rice
365,mothbeans
366,cotton
367,lentil
368,cotton
369,rice
370,blackgram
371,lentil
372,banana
373,banana
374,rice
375,rice
376,banana
377,mango
378,maize
379,mango
380,orange
381,banana
382,lentil
383,rice
384,mothbeans
385,lentil
386,orange
387,blackgram
388,rice
389,lentil
390,cotton
391,muskmelon
392,banana
393,grapes
394,rice
395,grapes
396,banana
397,rice
398,mango
399,mango
400,maize
401,rice
402,banana
403,grapes
404,rice
405,orange
406,cotton
407,mango
408,mango
409,muskmelon
410,mothbeans
411,rice
412,chickpea
413,mothbeans
414,mango
415,muskmelon
416,blackgram
417,cotton
418,rice
419,banana
420,mothbeans
421,rice
422,orange
423,mothbeans
424,mothbeans
425,maize
