id,label
0,muskmelon
1,muskmelon
2,mango
3,mothbeans
4,chickpea
5,mango
6,grapes
7,mothbeans
8,lentil
9,lentil
10,blackgram
11,rice
12,rice
13,rice
14,orange
15,orange
16,grapes
17,cotton
18,rice
19,muskmelon
20,mango
21,mothbeans
22,orange
23,rice
24,chickpea
25,rice
26,lentil
27,orange
28,kidneybeans
29,rice
30,mango
31,mothbeans
32,rice
33,lentil
34,rice
35,blackgram
36,rice
37,chickpea
38,chickpea
39,kidneybeans
40,rice
41,mango
42,blackgram
43,cotton
44,mothbeans
45,blackgram
46,blackgram
47,orange
48,muskmelon
49,cotton
50,blackgram
51,rice
52,grapes
53,lentil
54,cotton
55,kidneybeans
56,cotton
57,chickpea
58,banana
59,lentil
60,banana
61,orange
62,lentil
63,orange
64,lentil
65,blackgram
66,orange
67,rice
68,muskmelon
69,rice
70,muskmelon
71,orange
72,rice
73,banana
74,blackgram
75,mango
76,banana
77,cotton
78,cotton
79,orange
80,mango
81,chickpea
82,rice
83,mothbeans
84,orange
85,mango
86,banana
87,mothbeans
88,blackgram
89,rice
90,blackgram
91,mothbeans
92,cotton
93,rice
94,rice
95,mothbeans
96,kidneybeans
97,cotton
98,blackgram
99,lentil
100,rice
101,rice
102,orange
103,muskmelon
104,banana
105,kidneybeans
106,muskmelon
107,banana
108,rice
109,mothbeans
110,banana
111,rice
112,cotton
113,mango
114,rice
115,chickpea
116,blackgram
117,mango
118,mango
119,rice
120,blackgram
121,grapes
122,blackgram
123,rice
124,chickpea
125,mothbeans
126,rice
127,banana
128,banana
129,mothbeans
130,banana
131,kidneybeans
132,orange
133,chickpea
134,orange
135,orange
136,blackgram
137,banana
138,banana
139,grapes
140,kidneybeans
141,muskmelon
142,lentil
143,mothbeans
144,rice
145,cotton
146,grapes
147,rice
148,kidneybeans
149,blackgram
150,lentil
151,lentil
152,muskmelon
153,lentil
154,blackgram
155,blackgram
156,kidneybeans
157,kidneybeans
158,cotton
159,rice
160,chickpea
161,grapes
162,orange
163,cotton
164,rice
165,orange
166,grapes
167,lentil
168,muskmelon
169,grapes
170,grapes
171,blackgram
172,rice
173,chickpea
174,mango
175,rice
176,lentil
177,grapes
178,banana
179,rice
180,cotton
181,rice
182,kidneybeans
183,rice
184,mothbeans
185,kidneybeans
186,banana
187,kidneybeans
188,orange
189,rice
190,mango
191,lentil
192,mango
193,orange
194,banana
195,kidneybeans
196,blackgram
197,chickpea
198,blackgram
199,chickpea
200,grapes
201,grapes
202,banana
203,cotton
204,rice
205,orange
206,blackgram
207,banana
208,rice
209,lentil
210,blackgram
211,chickpea
212,chickpea
213,chickpea
214,chickpea
215,rice
216,kidneybeans
217,lentil
218,cotton
219,blackgram
220,kidneybeans
221,mango
222,mango
223,orange
224,mango
225,grapes
226,chickpea
227,mango
228,chickpea
229,muskmelon
230,grapes
231,muskmelon
232,muskmelon
233,mango
234,mango
235,cotton
236,orange
237,mango
238,rice
239,muskmelon
240,cotton
241,mothbeans
242,lentil
243,cotton
244,mango
245,muskmelon
246,kidneybeans
247,lentil
248,banana
249,grapes
250,mango
251,cotton
252,kidneybeans
253,rice
254,grapes
255,orange
256,rice
257,chickpea
258,cotton
259,rice
260,mango
261,banana
262,rice
263,chickpea
264,chickpea
265,rice
266,kidneybeans
267,blackgram
268,lentil
269,rice
270,orange
271,grapes
272,mothbeans
273,rice
274,cotton
275,mango
276,cotton
277,chickpea
278,banana
279,rice
280,orange
281,rice
282,mango
283,muskmelon
284,chickpea
285,banana
286,kidneybeans
287,mothbeans
288,orange
289,chickpea
290,muskmelon
291,banana
292,grapes
293,chickpea
294,banana
295,blackgram
296,orange
297,grapes
298,mango
299,mango
300,cotton
301,mothbeans
302,rice
303,chickpea
304,mango
305,chickpea
306,lentil
307,mothbeans
308,grapes
309,orange
310,chickpea
311,mango
312,chickpea
313,mango
314,muskmelon
315,kidneybeans
316,lentil
317,muskmelon
318,banana
319,kidneybeans
320,muskmelon
321,mango
322,rice
323,blackgram
324,chickpea
325,banana
326,lentil
327,rice
328,mothbeans
329,kidneybeans
330,lentil
331,orange
332,cotton
333,grapes
334,chickpea
335,lentil
336,banana
337,rice
338,chickpea
339,rice
340,chickpea
341,lentil
342,muskmelon
343,rice
344,rice
345,kidneybeans
346,rice
347,kidneybeans
348,banana
349,cotton
350,rice
351,cotton
352,kidneybeans
353,mango
354,kidneybeans
355,orange
356,muskmelon
357,blackgram
358,blackgram
359,rice
360,mothbeans
361,kidneybeans
362,mango
363,cotton
364,rice
365,mothbeans
366,cotton
367,lentil
368,orange
369,rice
370,blackgram
371,lentil
372,rice
373,banana
374,kidneybeans
375,mango
376,grapes
377,mango
378,cotton
379,mango
380,rice
381,grapes
382,lentil
383,rice
384,mothbeans
385,lentil
386,orange
387,blackgram
388,rice
389,lentil
390,cotton
391,muskmelon
392,chickpea
393,grapes
394,mango
395,grapes
396,cotton
397,rice
398,mango
399,mango
400,cotton
401,rice
402,banana
403,grapes
404,rice
405,orange
406,cotton
407,mango
408,mango
409,muskmelon
410,mothbeans
411,rice
412,chickpea
413,mothbeans
414,mango
415,muskmelon
416,blackgram
417,cotton
418,rice
419,banana
420,mothbeans
421,rice
422,rice
423,mothbeans
424,mothbeans
425,banana
426,rice
427,cotton
428,rice
429,orange
430,mango
431,kidneybeans
432,banana
433,lentil
434,blackgram
435,rice
436,rice
437,cotton
438,cotton
439,kidneybeans
440,orange
441,blackgram
442,lentil
443,banana
444,mango
445,banana
446,grapes
447,rice
448,mango
449,cotton
450,lentil
451,blackgram
452,chickpea
453,chickpea
454,banana
455,kidneybeans
456,banana
457,rice
458,rice
459,mango
460,lentil
461,grapes
462,rice
463,orange
464,lentil
465,mango
466,kidneybeans
467,grapes
468,lentil
469,orange
470,rice
471,banana
472,rice
473,kidneybeans
474,rice
475,rice
476,muskmelon
477,blackgram
478,mango
479,mothbeans
480,rice
481,kidneybeans
482,chickpea
483,lentil
484,lentil
485,mango
486,blackgram
487,muskmelon
488,mango
489,blackgram
490,kidneybeans
491,muskmelon
492,rice
493,rice
494,muskmelon
495,kidneybeans
496,grapes
497,lentil
498,rice
499,kidneybeans
500,grapes
501,rice
502,mango
503,banana
504,mothbeans
505,cotton
506,rice
507,kidneybeans
508,mothbeans
509,lentil
510,cotton
511,chickpea
512,muskmelon
513,cotton
514,kidneybeans
515,chickpea
516,lentil
517,rice
518,mango
519,orange
520,muskmelon
521,orange
522,grapes
523,rice
524,rice
525,mango
526,grapes
527,mango
528,rice
529,banana
530,mango
531,cotton
532,grapes
533,cotton
534,orange
535,mango
536,grapes
537,blackgram
538,mango
539,banana
540,banana
541,blackgram
542,grapes
543,lentil
544,rice
545,cotton
546,mothbeans
547,chickpea
548,banana
549,rice
