id,label
0,113
1,170
2,68
3,28
4,121
5,31
6,53
7,75
8,130
9,113
10,91
11,177
12,110
13,114
14,164
15,122
16,17
17,119
18,38
19,112
20,128
21,167
22,3
23,76
24,8
25,23
26,10
27,17
28,189
29,167
30,17
31,114
32,145
33,178
34,138
35,114
36,114
37,126
38,62
39,68
40,65
41,126
42,128
43,179
44,91
45,77
46,38
47,167
48,165
49,104
50,110
51,18
52,156
53,81
54,8
55,52
56,18
57,131
58,116
59,178
60,120
61,83
62,178
63,63
64,4
65,147
66,115
67,32
68,8
69,77
70,112
71,112
72,128
73,117
74,184
75,76
76,113
77,19
78,110
79,111
80,79
81,113
82,31
83,67
84,77
85,111
86,130
87,123
88,17
89,77
90,28
91,17
92,116
93,112
94,75
95,178
96,130
97,163
98,17
99,117
100,75
101,112
102,110
103,113
104,117
105,77
106,167
107,2
108,121
109,38
110,83
111,75
112,180
113,175
114,23
115,83
116,0
117,131
118,54
119,119
120,181
121,114
122,115
123,0
124,117
125,85
126,10
127,91
128,176
129,69
130,177
131,16
132,18
133,90
134,77
135,83
136,173
137,118
138,118
139,132
140,115
141,117
142,187
143,189
144,156
145,117
146,111
147,179
148,16
149,83
150,23
151,180
152,91
153,117
154,51
155,112
156,174
157,40
158,114
159,124
160,181
161,83
162,130
163,118
164,193
165,133
166,121
167,110
168,117
169,17
170,6
171,69
172,132
173,77
174,122
175,17
176,172
177,17
178,28
179,122
180,91
181,128
182,118
183,56
184,115
185,13
186,69
187,61
188,136
189,83
190,69
191,54
192,128
193,158
194,85
195,126
196,65
197,122
198,128
199,28
200,122
201,76
202,124
203,61
204,122
205,67
206,40
207,69
208,40
209,70
210,158
211,21
212,137
213,116
214,144
215,173
216,24
217,8
218,143
219,117
220,111
221,38
222,112
223,132
224,102
225,76
226,147
227,110
228,117
229,75
230,17
231,130
232,38
233,112
234,114
235,160
236,115
237,176
238,10
239,168
240,77
241,41
242,178
243,158
244,89
245,76
246,112
247,28
248,156
249,128
250,162
251,114
252,2
253,114
254,83
255,111
256,110
257,26
258,174
259,192
260,113
261,122
262,69
263,118
264,119
265,22
266,111
267,75
268,119
269,116
270,28
271,35
272,123
273,68
274,114
275,128
276,197
277,83
278,91
279,185
280,192
281,117
282,131
283,88
284,54
285,28
286,161
287,123
288,176
289,77
290,119
291,172
292,126
293,175
294,111
295,67
296,8
297,114
298,118
299,57
300,113
301,21
302,54
303,124
304,77
305,112
306,10
307,176
308,69
309,175
310,18
311,17
312,8
313,119
314,197
315,76
316,128
317,176
318,19
319,4
320,118
321,22
322,62
323,13
324,112
325,126
326,117
327,111
328,84
329,159
330,164
331,40
332,114
333,110
334,56
335,1
336,38
337,110
338,20
339,113
340,115
341,110
342,191
343,28
344,69
345,38
346,28
347,77
348,132
349,32
350,91
351,18
352,25
353,38
354,160
355,15
356,110
357,76
358,183
359,49
360,68
361,121
362,179
363,117
364,68
365,118
366,40
367,128
368,132
369,17
370,178
371,111
372,168
373,117
374,110
375,116
376,115
377,28
378,123
379,175
380,85
381,39
382,116
383,130
384,116
385,28
386,77
387,135
388,63
389,29
390,86
391,72
392,132
393,68
394,115
395,77
396,114
397,143
398,100
399,4
400,68
401,156
402,173
403,115
404,76
405,69
406,54
407,128
408,38
409,156
410,164
411,128
412,119
413,115
414,111
415,114
416,47
417,19
418,67
419,17
420,126
421,176
422,117
423,123
424,178
425,174
426,43
427,17
428,115
429,42
430,173
431,118
432,110
433,117
434,9
435,160
436,28
437,27
438,28
439,112
440,162
441,118
442,82
443,19
444,178
445,11
446,17
447,128
448,91
449,63
450,17
451,62
452,169
453,40
454,67
455,69
456,121
457,38
458,8
459,117
460,132
461,176
462,23
463,76
464,19
465,114
466,91
467,32
468,85
469,132
470,114
471,115
472,17
473,69
474,181
475,181
476,112
477,95
478,68
479,120
480,128
481,38
482,173
483,132
484,28
485,107
486,110
487,115
488,180
489,67
490,122
491,112
492,110
493,127
494,68
495,21
496,172
497,30
498,118
499,38
500,167
501,91
502,8
503,165
504,118
505,27
506,38
507,89
508,155
509,164
510,17
511,131
512,54
513,175
514,26
515,110
516,91
517,129
518,8
519,112
520,40
521,175
522,127
523,165
524,88
525,168
526,111
527,118
528,122
529,156
530,23
531,146
532,173
533,117
534,180
535,174
536,191
537,54
538,160
539,40
540,123
541,183
542,116
543,78
544,4
545,91
546,28
547,69
548,121
549,19
550,172
551,50
552,91
553,40
554,117
555,172
556,119
557,116
558,66
559,77
560,42
561,71
562,147
563,114
564,23
565,23
566,126
567,181
568,176
569,118
570,28
571,166
572,132
573,112
574,115
575,18
576,91
577,176
578,112
579,174
580,125
581,39
582,173
583,77
584,8
585,2
586,79
587,130
588,124
589,31
590,158
591,38
592,9
593,110
594,116
595,124
596,114
597,54
598,27
599,28
600,127
601,28
602,17
603,178
604,112
605,113
606,54
607,111
608,77
609,115
610,130
611,112
612,168
613,8
