ID,price
0,22204582.0
1,109778270.0
2,74755970.0
3,4171458.2
4,174440160.0
5,5774640.5
6,37407.668
7,50287044.0
8,20153528.0
9,14222975.0
10,41946320.0
11,153014420.0
12,377882.75
13,52465960.0
14,31033812.0
15,51425436.0
16,37785628.0
17,42698030.0
18,86330920.0
19,92519180.0
20,55807836.0
21,14740315.0
22,10509561.0
23,37067040.0
24,225495150.0
25,13963540.0
26,4946186.5
27,34986612.0
28,68075.625
29,72766290.0
30,73293760.0
31,28321514.0
32,38421750.0
33,33494822.0
34,40955744.0
35,2203282.8
36,26112176.0
37,52479824.0
38,161744560.0
39,11700026.0
40,128966584.0
41,236884.77
42,24351016.0
43,10115391.0
44,32100348.0
45,75797336.0
46,13135799.0
47,10052239.0
48,51719456.0
49,63945380.0
50,35870.86
51,29723690.0
52,7827411.5
53,98501720.0
54,88087800.0
55,3295261.0
56,116244300.0
57,21389308.0
58,37772416.0
59,119432210.0
60,4388447.5
61,7007707.0
62,111295256.0
63,8743285.0
64,47426030.0
65,6274941.5
66,10944741.0
67,67781944.0
68,66163852.0
69,72154540.0
70,20155728.0
71,21643492.0
72,81152550.0
73,55315050.0
74,87526340.0
75,65278320.0
76,15982218.0
77,39892990.0
78,43186480.0
79,9860112.0
80,30639316.0
81,49189292.0
82,39952780.0
83,57778244.0
84,36615360.0
85,32211288.0
86,59059060.0
87,8528419.0
88,101367070.0
89,37555660.0
90,24300884.0
91,27665284.0
92,65606172.0
93,68850160.0
94,109229096.0
95,7717850.0
96,21604308.0
97,25138354.0
98,17474852.0
99,6579372.5
100,6284767.5
101,66463930.0
102,42966136.0
103,68864280.0
104,10044727.0
105,56739790.0
106,128979600.0
107,54498450.0
108,49860544.0
109,46137164.0
110,165949780.0
111,59031340.0
112,25316088.0
113,4829284.0
114,15822332.0
115,7231846.5
116,49682290.0
117,64383156.0
118,41594860.0
119,43943620.0
120,72508520.0
121,7248176.0
122,3803294.0
123,8623485.0
124,44135420.0
125,107176536.0
126,126839170.0
127,28756042.0
128,136192210.0
129,79674630.0
130,72211890.0
131,20439428.0
132,35945150.0
133,9230409.0
134,186552580.0
135,299010940.0
136,64966212.0
137,32948042.0
138,85335070.0
139,9825398.0
140,38247690.0
141,100818450.0
142,3300188.8
143,70636240.0
144,139903920.0
145,56525476.0
146,144572160.0
147,6221842.5
148,50287630.0
149,69785120.0
150,134643170.0
151,34993012.0
152,177908430.0
153,19408876.0
154,5114730.0
155,13632094.0
156,77103890.0
157,33927250.0
158,40834430.0
159,64354150.0
160,88988260.0
161,359565860.0
162,18310394.0
163,51156760.0
164,8381562.5
165,63656896.0
166,69601830.0
167,13513798.0
168,43425410.0
169,3296104.0
170,85778650.0
171,86080510.0
172,84749550.0
173,114830050.0
174,112976790.0
175,36934576.0
176,165379.31
177,9242202.0
178,6654222.0
179,80395890.0
180,72947850.0
181,15885569.0
182,62470090.0
183,43733116.0
184,22084718.0
185,43732180.0
186,17087948.0
187,31847992.0
188,8948128.0
189,38265628.0
190,43267844.0
191,57284200.0
192,5270005.5
193,88940290.0
194,54513810.0
195,18573370.0
196,16500500.0
197,107727860.0
198,18903922.0
199,60321696.0
200,2199473.0
201,66166700.0
202,44457564.0
203,232075490.0
204,68852900.0
205,56402856.0
206,196732400.0
207,88440860.0
208,12755684.0
209,5974531.0
210,10749750.0
211,24622322.0
212,50391924.0
213,38267644.0
214,17492270.0
215,63608516.0
216,60274350.0
217,13678782.0
218,32882644.0
219,29125238.0
220,200953180.0
221,1194773.4
222,12810993.0
223,40705704.0
224,31699536.0
225,77829500.0
226,41744424.0
227,87253736.0
228,33609620.0
229,153016350.0
230,8155538.5
231,57065540.0
232,20741694.0
233,9276748.0
234,57651200.0
235,63552732.0
236,11821082.0
237,231371470.0
238,2372604.5
239,61522400.0
240,78705860.0
241,27370714.0
242,58798530.0
243,22825496.0
244,91759230.0
245,33152904.0
246,43679732.0
247,40137890.0
248,14365780.0
249,65107416.0
250,87448584.0
251,72097170.0
252,30110088.0
253,91766744.0
254,62312000.0
255,35299320.0
256,149963860.0
257,120565810.0
258,45694428.0
259,27969864.0
260,6576204.5
261,60328380.0
262,57895492.0
263,50697790.0
264,14475358.0
265,16004071.0
266,28751444.0
267,81724536.0
268,53805924.0
269,35118.22
270,6225244.5
271,6143040.0
272,10509504.0
273,48070484.0
274,31638032.0
275,11934070.0
276,33896708.0
277,81578360.0
278,34883764.0
279,14661978.0
280,12423003.0
281,59030668.0
282,32267676.0
283,243081220.0
284,97142180.0
285,33920676.0
286,52459244.0
287,2211510.0
288,68555760.0
289,30784446.0
290,46249708.0
291,36337628.0
292,13979790.0
293,65783748.0
294,50244890.0
295,256093.9
296,268861440.0
297,100927300.0
298,15623718.0
299,5479999.0
300,60895536.0
301,57332340.0
302,13270780.0
303,454650.1
304,15809313.0
305,43927970.0
306,9877451.0
307,69644520.0
308,28265478.0
309,50654396.0
310,44823508.0
311,73744056.0
312,209873120.0
313,55252820.0
314,35190020.0
315,68906960.0
316,48270212.0
317,21433516.0
318,7297886.5
319,43679852.0
320,17943750.0
321,6637288.0
322,35966200.0
323,108298776.0
324,19988488.0
325,30415276.0
326,71346780.0
327,44916140.0
328,37588.93
329,103970700.0
330,36204130.0
331,28543056.0
332,31695302.0
333,32722022.0
334,13139265.0
335,60902670.0
336,96235090.0
337,27088774.0
338,11973984.0
339,70561890.0
340,20125356.0
341,131720570.0
342,141751230.0
343,17606056.0
344,24771286.0
345,2201564.2
346,60138436.0
347,124409680.0
348,55289464.0
349,17563590.0
350,27532558.0
351,34971380.0
352,6572925.5
353,102731176.0
354,25156972.0
355,35411856.0
356,72716620.0
357,32801660.0
358,40508650.0
359,44645884.0
360,33209902.0
361,70447710.0
362,59459680.0
363,293715.7
364,75259340.0
365,72016880.0
366,78140216.0
367,31260990.0
368,72804640.0
369,39812410.0
370,25708602.0
371,24884324.0
372,21487620.0
373,17502460.0
374,28561336.0
375,48411130.0
376,35974870.0
377,192440830.0
378,23838094.0
379,145322340.0
380,19801570.0
381,87714904.0
382,29031.588
383,159372450.0
384,53455676.0
385,71020390.0
386,33481038.0
387,37045556.0
388,24052220.0
389,36119508.0
390,119128050.0
391,58726460.0
392,19448.693
393,26443036.0
394,40732820.0
395,233947.53
396,64900772.0
397,2212038.5
398,63564228.0
399,124659460.0
400,169856620.0
401,66322544.0
402,38029420.0
403,52089444.0
404,22989748.0
405,36110404.0
406,9870168.0
407,34994548.0
408,139892770.0
409,163955870.0
410,25940662.0
411,33293626.0
412,31846888.0
413,194603460.0
414,103719850.0
415,2585611.5
416,34051124.0
417,4606471.0
418,42899490.0
419,6573792.0
420,183446450.0
421,36011750.0
422,28408572.0
423,27175542.0
424,134678350.0
425,66149396.0
426,163926910.0
427,18849888.0
428,27298872.0
429,4899890.5
430,20851992.0
431,39362464.0
432,64090616.0
433,153031300.0
434,80873416.0
435,35405532.0
436,83367530.0
437,62120150.0
438,196214540.0
439,97447784.0
440,17496112.0
441,116312780.0
442,73110056.0
443,114985350.0
444,63329830.0
445,88034310.0
446,49808628.0
447,89621304.0
448,40308984.0
449,75757970.0
450,22499896.0
451,12629371.0
452,13035228.0
453,44372704.0
454,99409270.0
455,1500124.2
456,36973428.0
457,79765850.0
458,70613896.0
459,999490.94
460,28425940.0
461,37467856.0
462,39810640.0
463,153621810.0
464,43677.05
465,26973668.0
466,10976692.0
467,111484744.0
468,14363292.0
469,15801382.0
470,52695636.0
471,13136431.0
472,127525710.0
473,45924040.0
474,59228744.0
475,34131212.0
476,50291212.0
477,86523760.0
478,79057660.0
479,71053590.0
480,25051006.0
481,43293450.0
482,64828988.0
483,40077604.0
484,17953400.0
485,39672690.0
486,12038261.0
487,82004510.0
488,49785120.0
489,13308547.0
490,26251838.0
491,53988024.0
492,12595029.0
493,17264794.0
494,39252944.0
495,67049430.0
496,21555522.0
497,95981930.0
498,11404386.0
499,174783470.0
500,88025060.0
501,12039060.0
502,68633870.0
503,11578604.0
504,27754030.0
505,236309.95
506,120193000.0
507,55530572.0
508,25852022.0
509,20286620.0
510,163954180.0
511,21726714.0
512,62376596.0
513,8764556.0
514,26671954.0
515,102151060.0
516,34832110.0
517,57825356.0
518,16301099.0
519,10939606.0
520,72381630.0
521,3722297.0
522,52901348.0
523,43963292.0
524,9191297.0
525,34895196.0
526,67971816.0
527,21401766.0
528,37656044.0
529,10859761.0
530,10944917.0
531,95275610.0
532,115313580.0
533,64146308.0
534,83515890.0
535,10226099.0
536,67011690.0
537,75537064.0
538,142071420.0
539,49926476.0
540,46667212.0
541,14736332.0
542,29273414.0
543,61116230.0
544,76502504.0
545,4608111.0
546,54783830.0
547,24745334.0
548,12686753.0
549,97715120.0
550,23164202.0
551,98377570.0
552,7235140.0
553,75405860.0
554,18570556.0
555,23117838.0
556,50310480.0
557,80871440.0
558,2201513.2
559,90255780.0
560,10953344.0
561,31467914.0
562,49501456.0
563,37671644.0
564,30207256.0
565,16346449.0
566,15286195.0
567,43457744.0
568,6573398.0
569,17472198.0
570,64113824.0
571,33256666.0
572,39288340.0
573,58036.766
574,250285.36
575,34870708.0
576,114298630.0
577,97140680.0
578,115022390.0
579,12473908.0
580,40395510.0
581,44645540.0
582,47552880.0
583,91721464.0
584,3006082.2
585,234521.53
586,10952920.0
587,78851250.0
588,46960120.0
589,37325010.0
590,36598636.0
591,68228376.0
592,54659924.0
593,95882730.0
594,27034938.0
595,9708923.0
596,77169210.0
597,10979841.0
598,104916300.0
599,135788910.0
600,55457776.0
601,69693760.0
602,71446610.0
603,18653156.0
604,10648792.0
605,56874772.0
606,2782881.5
607,12459050.0
608,37592332.0
609,67432750.0
610,15580147.0
611,43443196.0
612,82058230.0
613,234840.44
614,20041874.0
615,32803346.0
616,68033944.0
617,54642836.0
618,61482756.0
619,47856264.0
620,130134.34
621,134415090.0
622,6572716.0
623,13130904.0
624,4609487.0
625,2088158.4
626,3052474.2
627,30781956.0
628,54180980.0
629,18662668.0
630,76859770.0
631,131328.88
632,1983335.9
633,21989150.0
634,41602924.0
635,74384040.0
636,19546690.0
637,147773810.0
638,27337026.0
639,110595250.0
640,13130842.0
641,25576408.0
642,19969104.0
643,31960390.0
644,40103976.0
645,67773080.0
646,47064.086
647,86893896.0
648,58811664.0
649,61198916.0
650,121063140.0
651,50372024.0
652,10458159.0
653,79358056.0
654,26651714.0
655,75702280.0
656,124603544.0
657,127301830.0
658,10916468.0
659,3296396.2
660,6573398.0
661,31846048.0
662,17672386.0
663,4698408.5
664,63781188.0
665,92727.945
666,9905678.0
667,92384660.0
668,54276252.0
669,13902045.0
670,16291469.0
671,4386538.5
672,46306108.0
673,10675465.0
674,119834390.0
675,177074990.0
676,66851176.0
677,104946290.0
678,100520140.0
679,13833486.0
680,4369771.0
681,90943500.0
682,25096238.0
683,110385064.0
684,42990960.0
685,82319290.0
686,19843530.0
687,118576880.0
688,29959758.0
689,43386812.0
690,62756176.0
691,14770955.0
692,9850916.0
693,26385754.0
694,85544376.0
695,6139012.0
696,106852120.0
697,86875096.0
698,10351913.0
699,107888160.0
700,20228786.0
701,121124024.0
702,32524838.0
703,63164990.0
704,3305497.0
705,76512970.0
706,91786630.0
707,62384772.0
708,12035389.0
709,3470548.2
710,39778884.0
711,26251464.0
712,65589436.0
713,47240124.0
714,58946770.0
715,22144112.0
716,23169656.0
717,6876397.0
718,36116900.0
719,83940824.0
720,294502.3
721,25053816.0
722,58537710.0
723,15584000.0
724,135483970.0
725,1336034.5
726,48258308.0
727,15232039.0
728,31234272.0
729,26965766.0
730,17319618.0
731,57875044.0
732,53050050.0
733,28416884.0
734,9998141.0
735,89615370.0
736,10308321.0
737,73990440.0
738,30204200.0
739,17392242.0
740,112657080.0
741,42214708.0
742,51007988.0
743,50999420.0
744,20993058.0
745,120452550.0
746,83525896.0
747,90923550.0
748,24321118.0
749,61519304.0
750,5173985.0
751,234954.05
752,81799224.0
753,38369264.0
754,94440390.0
755,85921800.0
756,87478440.0
757,8126727.0
758,30074614.0
759,45395760.0
760,35899956.0
761,24203474.0
762,17502694.0
763,26775.9
764,16877408.0
765,190432100.0
766,36770148.0
767,17508434.0
768,71817096.0
769,136359340.0
770,9278996.0
771,28124330.0
772,233896560.0
773,161494270.0
774,59240996.0
775,15754426.0
776,55077960.0
777,35391210.0
778,10732218.0
779,84387850.0
780,13138881.0
781,4696821.5
782,32797570.0
783,13137275.0
784,5072805.5
785,4453640.5
786,42549150.0
787,66732236.0
788,9365679.0
789,50247644.0
790,29203384.0
791,43692570.0
792,4039684.2
793,38404070.0
794,74347250.0
795,27517008.0
796,9415218.0
797,97706470.0
798,12533071.0
799,249219280.0
800,21024556.0
801,27472800.0
802,8761711.0
803,161743900.0
804,38467.043
805,11889355.0
806,68100520.0
807,50387110.0
808,50022100.0
809,108061960.0
810,51368004.0
811,100561016.0
812,42639344.0
813,76384856.0
814,84646450.0
815,25008752.0
816,22826252.0
817,45218204.0
818,137220000.0
819,71129590.0
820,42155704.0
821,13139448.0
822,104820300.0
823,52933640.0
824,21884758.0
825,10187052.0
826,54578416.0
827,4657434.0
828,175856700.0
829,47725316.0
830,150831980.0
831,13904809.0
832,17939428.0
833,78378470.0
834,54422816.0
835,55297476.0
836,13394095.0
837,4808072.0
838,28375198.0
839,19448288.0
840,13453600.0
841,82063176.0
842,17251806.0
843,31721394.0
844,34995670.0
845,91221270.0
846,17504364.0
847,60828284.0
848,2391477.8
849,94378.44
850,52618860.0
851,170750830.0
852,11708396.0
853,37619244.0
854,39359010.0
855,64213356.0
856,42220840.0
857,24504632.0
858,7043344.0
859,14821107.0
860,10275848.0
861,26871094.0
862,21237172.0
863,76332550.0
864,66109084.0
865,37345150.0
866,15435191.0
867,187860910.0
868,54400136.0
869,61307336.0
870,6883531.0
871,118314590.0
872,32965130.0
873,34026830.0
874,20919634.0
875,30517086.0
876,60123060.0
877,149112400.0
878,163931500.0
879,63303230.0
880,29771.863
881,11663702.0
882,141767230.0
883,47560016.0
884,64435028.0
885,63766016.0
886,11492583.0
887,127791010.0
888,60725670.0
889,146450020.0
890,171599250.0
891,6432325.0
892,36153680.0
893,182444000.0
894,22254770.0
895,10944022.0
896,100281910.0
897,68276210.0
898,50849612.0
899,9666072.0
900,170671490.0
901,29684316.0
902,37858490.0
903,284559.53
904,40394144.0
905,52697370.0
906,91581460.0
907,206742830.0
908,5217868.0
909,55546064.0
910,146279260.0
911,23198354.0
912,121570380.0
913,14064116.0
914,45674470.0
915,30033958.0
916,59344184.0
917,7962255.0
918,29026574.0
919,238957.48
920,8887104.0
921,160681000.0
922,6580862.5
923,36058668.0
924,48712.32
925,6090896.5
926,71150216.0
927,10278693.0
928,256722700.0
929,40568024.0
930,51069268.0
931,168184220.0
932,46071530.0
933,60254880.0
934,29131440.0
935,74337210.0
936,61122.62
937,53581120.0
938,18903788.0
939,83612330.0
940,27537356.0
941,122934210.0
942,39889864.0
943,34195744.0
944,90729690.0
945,24560984.0
946,54618790.0
947,5608347.0
948,108337160.0
949,101397570.0
950,25166958.0
951,127908730.0
952,13020222.0
953,27833344.0
954,23588936.0
955,242094.44
956,23153816.0
957,10595727.0
958,52503052.0
959,59727132.0
960,11541317.0
961,40613030.0
962,39645908.0
963,100381150.0
964,35033428.0
965,61206650.0
966,21443568.0
967,48087828.0
968,57121416.0
969,38467.043
970,15558660.0
971,20753758.0
972,56350536.0
973,149024770.0
974,34617130.0
975,159276020.0
976,113869300.0
977,11372643.0
978,22513770.0
979,77233330.0
980,48104216.0
981,59535104.0
982,29418426.0
983,8094614.5
984,205498320.0
985,88436460.0
986,37331828.0
987,47283504.0
988,31583986.0
989,41631260.0
990,61043492.0
991,20848062.0
992,29331004.0
993,60654036.0
994,9257285.0
995,69132930.0
996,37722.8
997,26784688.0
998,25707108.0
999,119251016.0
1000,29865990.0
1001,6492556.5
1002,116477176.0
1003,12397285.0
1004,42722784.0
1005,24870244.0
1006,72128590.0
1007,53430010.0
1008,52234176.0
1009,90874090.0
1010,41879044.0
1011,774762.06
1012,75541680.0
1013,69475290.0
1014,24628636.0
1015,157513900.0
1016,90691390.0
1017,23177252.0
1018,25247300.0
1019,44706644.0
1020,20194456.0
1021,78560180.0
1022,32670468.0
1023,50986304.0
1024,134014184.0
1025,36715804.0
1026,22148294.0
1027,66823150.0
1028,112261140.0
1029,10906198.0
1030,49399560.0
1031,39781268.0
1032,25945880.0
1033,52506276.0
1034,22690366.0
1035,102298580.0
1036,28623946.0
1037,280293.44
1038,187984940.0
1039,130072856.0
1040,24528472.0
1041,30160878.0
1042,69267464.0
1043,185851440.0
1044,9412529.0
1045,15762635.0
1046,102255510.0
1047,6589233.0
1048,10022925.0
1049,75472260.0
1050,17759522.0
1051,36517676.0
1052,6633660.0
1053,53305948.0
1054,149667220.0
1055,59210680.0
1056,25494494.0
1057,66448384.0
1058,40007600.0
1059,31531554.0
1060,53607996.0
1061,22428660.0
1062,69095400.0
1063,22616726.0
1064,235206.58
1065,52667876.0
1066,201736510.0
1067,82876616.0
1068,15097647.0
1069,28448380.0
1070,19627870.0
1071,8759018.0
1072,100062690.0
1073,35752990.0
1074,65551800.0
1075,37674.44
1076,27483692.0
1077,38018400.0
1078,6801345.5
1079,196038200.0
1080,109289360.0
1081,234324.95
1082,52505284.0
1083,1844825.4
1084,26393550.0
1085,148906510.0
1086,2202265.2
1087,21879504.0
1088,40528170.0
1089,54773956.0
1090,23303248.0
1091,45414696.0
1092,57887500.0
1093,26845192.0
1094,22557474.0
1095,21465762.0
1096,51941370.0
1097,129601050.0
1098,72854260.0
1099,40003388.0
1100,39356416.0
1101,24392418.0
1102,14629398.0
1103,6838154.5
1104,26246700.0
1105,3064527.8
1106,5427947.0
1107,14538093.0
1108,44735964.0
1109,3300595.0
1110,37633760.0
1111,41091680.0
1112,49528604.0
1113,165709490.0
1114,23150950.0
1115,51238852.0
1116,56147380.0
1117,71277.805
1118,99203576.0
1119,35334724.0
1120,24764298.0
1121,106328640.0
1122,68082260.0
1123,85832330.0
1124,59790364.0
1125,34019304.0
1126,17725326.0
1127,119474580.0
1128,19499258.0
1129,9394081.0
1130,37245510.0
1131,19689872.0
1132,47821836.0
1133,39336536.0
1134,56013284.0
1135,47836732.0
1136,12305557.0
