ID,price
0,16948.596
1,15566.461
2,19461.45
3,16999.412
4,7228.681
5,16749.654
6,15319.911
7,17218.531
8,7926.9736
9,16784.428
10,17453.96
11,14102.296
12,14654.659
13,7656.493
14,18142.152
15,17714.797
16,15920.505
17,14949.294
18,8378.508
19,14899.494
20,16314.846
21,15781.495
22,15750.405
23,17307.268
24,14600.035
25,14908.071
26,7139.098
27,14728.245
28,14518.682
29,9233.414
30,8337.028
31,14759.78
32,8602.339
33,17460.395
34,17626.938
35,16466.51
36,18567.457
37,13294.43
38,7446.8306
39,17057.088
40,7532.1885
41,15542.986
42,18737.957
43,14931.21
44,8101.4175
45,15702.129
46,15351.81
47,17203.98
48,7022.9297
49,8463.253
50,16116.435
51,17000.81
52,15199.975
53,24514.732
54,8089.3804
55,15194.143
56,6872.9478
57,16957.016
58,27481.477
59,16376.092
60,16823.256
61,17359.482
62,7214.8335
63,15456.268
64,15623.672
65,17362.293
66,14575.564
67,16218.853
68,7762.7646
69,15647.686
70,15335.609
71,15465.664
72,19398.266
73,17120.492
74,17887.338
75,15000.147
76,14765.947
77,9561.471
78,16728.496
79,16186.961
80,15452.404
81,14686.583
82,16565.621
83,17865.932
84,17850.004
85,7886.107
86,26975.027
87,14456.995
88,7082.7715
89,15995.614
90,17187.781
91,16526.082
92,16870.348
93,7418.611
94,7001.5713
95,17359.055
96,17590.107
97,7817.278
98,15051.79
99,14983.914
100,16745.418
101,16008.543
102,14681.187
103,14386.182
104,16185.702
105,8641.676
106,15902.227
107,17487.066
108,9105.841
109,16272.841
110,7719.8975
111,14944.569
112,14335.106
113,14786.8
114,26187.19
115,15343.944
116,16054.512
117,15626.224
118,15640.648
119,17596.078
120,7445.0527
121,17356.908
122,16886.537
123,16721.262
124,8109.183
125,44359.18
126,15401.293
127,17003.83
128,14537.893
129,7104.865
130,8670.3125
131,15907.441
132,17174.656
133,17212.469
134,15580.024
135,23355.164
136,7680.8896
137,15518.679
138,6692.765
139,15125.321
140,8193.054
141,19101.14
142,15464.856
143,7347.369
144,16535.219
145,8009.6924
146,6636.543
147,17119.332
148,17898.037
149,7473.1807
150,8045.0522
151,17250.656
152,14757.0625
153,16014.128
154,16873.527
155,17909.14
156,16259.356
157,15508.565
158,7506.012
159,7872.7446
160,7393.8223
161,12601.512
162,14636.008
163,7800.6475
164,16017.348
165,17072.803
166,14264.577
167,14864.431
168,44421.066
169,18020.36
170,15058.572
171,7187.8584
172,7991.012
173,7813.1826
174,16424.176
175,17241.05
176,16381.585
177,16474.15
178,16048.079
179,16753.465
180,7440.515
181,17885.867
